PROSPECTID,t,timestamp,action_type,payload
2054,13,2024-01-26,ENQUIRY,"{""product"": ""HL""}"
2054,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9089683200288337}"
2054,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.08987026836618178}"
2054,15,2024-03-26,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7029724596820006}"
2054,15,2024-03-26,SPEND,"{""product"": ""PL"", ""intensity"": ""low""}"
2054,16,2024-04-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.38292073603674787}"
2054,16,2024-04-25,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.1934831517417937}"
2054,17,2024-05-25,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
2054,17,2024-05-25,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
2054,18,2024-06-24,ENQUIRY,"{""product"": ""CC""}"
2054,18,2024-06-24,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
2054,19,2024-07-24,SPEND,"{""product"": ""CC"", ""intensity"": ""high""}"
2054,20,2024-08-23,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7794498509179355}"
2054,20,2024-08-23,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.18533059181613087}"
2054,20,2024-08-23,MISC_CLEAR,{}
2054,21,2024-09-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5064350043320833}"
2054,21,2024-09-22,ENQUIRY,"{""product"": ""HL""}"
2054,21,2024-09-22,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.1835630253610503}"
2054,21,2024-09-22,NEW_ACCOUNT,"{""product"": ""CC""}"
2054,22,2024-10-22,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
2802,0,2023-01-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5872472891067685}"
2802,0,2023-01-01,LIMIT_CHANGE,"{""product"": ""PL"", ""delta"": 0.1728219108357838}"
2802,1,2023-01-31,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
2802,1,2023-01-31,ENQUIRY,"{""product"": ""HL""}"
2802,1,2023-01-31,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
2802,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.843395119086648}"
2802,2,2023-03-02,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.08163015050563066}"
2802,4,2023-05-01,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.3003553733648766}"
2802,4,2023-05-01,ENQUIRY,"{""product"": ""CC""}"
2802,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6122204682834049}"
2802,5,2023-05-31,ENQUIRY,"{""product"": ""CC""}"
2802,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.411167987815574}"
2802,8,2023-08-29,ENQUIRY,"{""product"": ""PL""}"
2802,8,2023-08-29,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.09474872568653042}"
2802,9,2023-09-28,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.9314218069360292}"
2802,10,2023-10-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7994270632464294}"
2802,11,2023-11-27,ENQUIRY,"{""product"": ""CC""}"
2802,13,2024-01-26,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8279446392571703}"
2802,13,2024-01-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.17917346713327287}"
2802,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7305344474614197}"
2802,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.053826382354904195}"
2802,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.32122702490419336}"
2802,15,2024-03-26,ENQUIRY,"{""product"": ""PL""}"
2802,15,2024-03-26,SPEND,"{""product"": ""PL"", ""intensity"": ""med""}"
2802,16,2024-04-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5736321693260176}"
2802,16,2024-04-25,ENQUIRY,"{""product"": ""CC""}"
2802,16,2024-04-25,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
2802,17,2024-05-25,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.19724927773774353}"
2802,18,2024-06-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.47147094251376265}"
2802,18,2024-06-24,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.11032175685526237}"
2802,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.44596063746220477}"
2802,19,2024-07-24,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
2802,20,2024-08-23,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5051273606337598}"
2802,21,2024-09-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5174734331611816}"
2802,22,2024-10-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8784840132683847}"
2802,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
2802,22,2024-10-22,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
2802,22,2024-10-22,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.06347849791690578}"
3175,0,2023-01-01,MISC_CLEAR,{}
3175,1,2023-01-31,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
3175,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.13676028470810658}"
3175,2,2023-03-02,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.6841621278217221}"
3175,2,2023-03-02,ENQUIRY,"{""product"": ""PL""}"
3175,8,2023-08-29,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.6209796371568229}"
3175,8,2023-08-29,NEW_ACCOUNT,"{""product"": ""CC""}"
3175,9,2023-09-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.15534066344290892}"
3175,12,2023-12-27,ENQUIRY,"{""product"": ""PL""}"
3175,13,2024-01-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9622231827676435}"
3175,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
3175,13,2024-01-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.174216511149577}"
3175,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9408525257205027}"
3175,15,2024-03-26,ENQUIRY,"{""product"": ""HL""}"
3175,16,2024-04-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7646560215740649}"
3175,17,2024-05-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05394721641203131}"
3175,19,2024-07-24,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.090580096321413}"
3175,20,2024-08-23,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.07000207119057839}"
3175,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
3461,0,2023-01-01,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5406477105989264}"
3461,0,2023-01-01,ENQUIRY,"{""product"": ""HL""}"
3461,0,2023-01-01,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.07940603532856948}"
3461,1,2023-01-31,NEW_ACCOUNT,"{""product"": ""PL""}"
3461,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1769804391758848}"
3461,1,2023-01-31,MISC_CLEAR,{}
3461,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
3461,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8331387750710388}"
3461,6,2023-06-30,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8668712208598868}"
3461,6,2023-06-30,ENQUIRY,"{""product"": ""PL""}"
3461,8,2023-08-29,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.5286949442653783}"
3461,8,2023-08-29,ENQUIRY,"{""product"": ""CC""}"
3461,9,2023-09-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8892594547343049}"
3461,9,2023-09-28,ENQUIRY,"{""product"": ""GL""}"
3461,9,2023-09-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.06599007737808482}"
3461,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
3461,12,2023-12-27,ENQUIRY,"{""product"": ""HL""}"
3461,13,2024-01-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1429053768357246}"
3461,14,2024-02-25,NEW_ACCOUNT,"{""product"": ""CC""}"
3461,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7051336990735593}"
3461,15,2024-03-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.13445700321219395}"
3461,16,2024-04-25,NEW_ACCOUNT,"{""product"": ""CC""}"
3461,16,2024-04-25,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.1232655529807798}"
3461,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6980923488086925}"
3461,18,2024-06-24,ENQUIRY,"{""product"": ""HL""}"
3461,20,2024-08-23,ENQUIRY,"{""product"": ""CC""}"
3461,21,2024-09-22,ENQUIRY,"{""product"": ""PL""}"
3461,21,2024-09-22,MISC_CLEAR,{}
3461,22,2024-10-22,ENQUIRY,"{""product"": ""PL""}"
3603,0,2023-01-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
3603,1,2023-01-31,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.0643436539055856}"
3603,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.44211740183249715}"
3603,2,2023-03-02,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.10444725246780227}"
3603,3,2023-04-01,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5411620396955763}"
3603,4,2023-05-01,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.7745825707123564}"
3603,4,2023-05-01,ENQUIRY,"{""product"": ""PL""}"
3603,4,2023-05-01,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
3603,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8142677499500144}"
3603,6,2023-06-30,ENQUIRY,"{""product"": ""CC""}"
3603,8,2023-08-29,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.5200830012943655}"
3603,8,2023-08-29,ENQUIRY,"{""product"": ""CC""}"
3603,8,2023-08-29,SPEND,"{""product"": ""PL"", ""intensity"": ""low""}"
3603,8,2023-08-29,MISC_CLEAR,{}
3603,9,2023-09-28,ENQUIRY,"{""product"": ""CC""}"
3603,10,2023-10-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8564225637867082}"
3603,11,2023-11-27,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5963965506010233}"
3603,11,2023-11-27,ENQUIRY,"{""product"": ""CC""}"
3603,13,2024-01-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4842794345686742}"
3603,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
3603,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4701765252781821}"
3603,14,2024-02-25,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
3603,15,2024-03-26,SPEND,"{""product"": ""CC"", ""intensity"": ""med""}"
3603,16,2024-04-25,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
3603,16,2024-04-25,MISC_CLEAR,{}
3603,17,2024-05-25,LIMIT_CHANGE,"{""product"": ""CC"", ""delta"": 0.1942485746104984}"
3603,18,2024-06-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.30339152337618297}"
3603,19,2024-07-24,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
3603,19,2024-07-24,SPEND,"{""product"": ""CC"", ""intensity"": ""low""}"
3603,20,2024-08-23,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.8667217095678053}"
3603,21,2024-09-22,MISC_CLEAR,{}
3751,0,2023-01-01,ENQUIRY,"{""product"": ""CC""}"
3751,1,2023-01-31,ENQUIRY,"{""product"": ""CC""}"
3751,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
3751,7,2023-07-30,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
3751,10,2023-10-28,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.12314737824553468}"
3751,12,2023-12-27,NEW_ACCOUNT,"{""product"": ""PL""}"
3751,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
3751,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.9281016149548063}"
3751,14,2024-02-25,MISC_CLEAR,{}
3751,17,2024-05-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7960023257448956}"
3751,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4734559052641706}"
3751,19,2024-07-24,ENQUIRY,"{""product"": ""PL""}"
3751,19,2024-07-24,MISC_CLEAR,{}
3751,20,2024-08-23,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05855854175728177}"
3751,21,2024-09-22,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
3751,21,2024-09-22,ENQUIRY,"{""product"": ""PL""}"
3926,0,2023-01-01,ENQUIRY,"{""product"": ""PL""}"
3926,1,2023-01-31,MISC_CLEAR,{}
3926,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
3926,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
3926,4,2023-05-01,ENQUIRY,"{""product"": ""HL""}"
3926,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.46114525048730554}"
3926,6,2023-06-30,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.6610510561752718}"
3926,7,2023-07-30,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.39065293831589354}"
3926,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.6626510980310483}"
3926,8,2023-08-29,ENQUIRY,"{""product"": ""CC""}"
3926,9,2023-09-28,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.885598044904266}"
3926,9,2023-09-28,ENQUIRY,"{""product"": ""HL""}"
3926,10,2023-10-28,NEW_ACCOUNT,"{""product"": ""CC""}"
3926,11,2023-11-27,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.4234568966626239}"
3926,11,2023-11-27,ENQUIRY,"{""product"": ""CC""}"
3926,12,2023-12-27,MISC_CLEAR,{}
3926,14,2024-02-25,ENQUIRY,"{""product"": ""PL""}"
3926,14,2024-02-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1472984208184936}"
3926,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4164410357826632}"
3926,15,2024-03-26,MISC_CLEAR,{}
3926,16,2024-04-25,ENQUIRY,"{""product"": ""PL""}"
3926,16,2024-04-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.10246340425531339}"
3926,19,2024-07-24,ENQUIRY,"{""product"": ""CC""}"
4171,0,2023-01-01,NEW_ACCOUNT,"{""product"": ""CC""}"
4171,1,2023-01-31,ENQUIRY,"{""product"": ""PL""}"
4171,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5523598625502202}"
4171,2,2023-03-02,ENQUIRY,"{""product"": ""PL""}"
4171,3,2023-04-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7369916188426021}"
4171,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
4171,4,2023-05-01,ENQUIRY,"{""product"": ""GL""}"
4171,4,2023-05-01,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.13432726927004213}"
4171,4,2023-05-01,MISC_CLEAR,{}
4171,5,2023-05-31,ENQUIRY,"{""product"": ""PL""}"
4171,5,2023-05-31,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.15858796066426836}"
4171,7,2023-07-30,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.061320669333335}"
4171,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5376327731257549}"
4171,8,2023-08-29,ENQUIRY,"{""product"": ""PL""}"
4171,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.13824363579254456}"
4171,9,2023-09-28,ENQUIRY,"{""product"": ""HL""}"
4171,12,2023-12-27,MISC_CLEAR,{}
4171,13,2024-01-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4340740426954188}"
4171,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7987567146545493}"
4171,18,2024-06-24,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.17077340721250622}"
4171,20,2024-08-23,ENQUIRY,"{""product"": ""CC""}"
4171,20,2024-08-23,NEW_ACCOUNT,"{""product"": ""PL""}"
4171,21,2024-09-22,ENQUIRY,"{""product"": ""HL""}"
4256,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7021197235445994}"
4256,2,2023-03-02,MISC_CLEAR,{}
4256,4,2023-05-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5973678791580733}"
4256,5,2023-05-31,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.18948744861590994}"
4256,7,2023-07-30,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.800687722957417}"
4256,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.19061623190339133}"
4256,9,2023-09-28,MISC_CLEAR,{}
4256,14,2024-02-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5368719016913103}"
4256,15,2024-03-26,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.816571738806342}"
4256,17,2024-05-25,ENQUIRY,"{""product"": ""PL""}"
4256,19,2024-07-24,MISC_CLEAR,{}
4256,20,2024-08-23,ENQUIRY,"{""product"": ""CC""}"
4256,20,2024-08-23,MISC_CLEAR,{}
4256,21,2024-09-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6290525902026713}"
4256,22,2024-10-22,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4247277456584222}"
4256,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
4574,3,2023-04-01,ENQUIRY,"{""product"": ""PL""}"
4574,5,2023-05-31,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.10979986228771405}"
4574,6,2023-06-30,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.5491386907813993}"
4574,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.143148728126525}"
4574,8,2023-08-29,ENQUIRY,"{""product"": ""CC""}"
4574,10,2023-10-28,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
4574,10,2023-10-28,ENQUIRY,"{""product"": ""HL""}"
4574,10,2023-10-28,MISC_CLEAR,{}
4574,11,2023-11-27,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.34722782615600256}"
4574,11,2023-11-27,ENQUIRY,"{""product"": ""CC""}"
4574,12,2023-12-27,ENQUIRY,"{""product"": ""GL""}"
4574,12,2023-12-27,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.09627353823522128}"
4574,14,2024-02-25,ENQUIRY,"{""product"": ""CC""}"
4574,14,2024-02-25,MISC_CLEAR,{}
4574,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5299988942315517}"
4574,15,2024-03-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.15743083215580383}"
4574,16,2024-04-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.13182734675358676}"
4574,17,2024-05-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5677475349559973}"
4574,18,2024-06-24,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1509851676487376}"
4574,19,2024-07-24,ENQUIRY,"{""product"": ""CC""}"
4574,20,2024-08-23,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.36145240957522806}"
4574,22,2024-10-22,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7775546691184323}"
4574,22,2024-10-22,ENQUIRY,"{""product"": ""CC""}"
4574,22,2024-10-22,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1548060990796279}"
4603,2,2023-03-02,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6536600719686321}"
4603,2,2023-03-02,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.07077605829371267}"
4603,3,2023-04-01,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.18984235575481234}"
4603,3,2023-04-01,MISC_CLEAR,{}
4603,6,2023-06-30,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.8652091460382283}"
4603,7,2023-07-30,MISC_CLEAR,{}
4603,8,2023-08-29,ENQUIRY,"{""product"": ""CC""}"
4603,9,2023-09-28,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.4785484993467707}"
4603,11,2023-11-27,MISC_CLEAR,{}
4603,12,2023-12-27,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.14402927534307075}"
4603,12,2023-12-27,MISC_CLEAR,{}
4603,13,2024-01-26,ENQUIRY,"{""product"": ""PL""}"
4603,13,2024-01-26,NEW_ACCOUNT,"{""product"": ""CC""}"
4603,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4037053740596546}"
4603,15,2024-03-26,NEW_ACCOUNT,"{""product"": ""CC""}"
4603,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5442146502034602}"
4603,19,2024-07-24,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.1266369555705818}"
4603,20,2024-08-23,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.14146561574343594}"
4603,21,2024-09-22,ENQUIRY,"{""product"": ""GL""}"
4603,22,2024-10-22,ENQUIRY,"{""product"": ""PL""}"
4765,0,2023-01-01,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.13305723148595233}"
4765,1,2023-01-31,MISC_CLEAR,{}
4765,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
4765,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
4765,4,2023-05-01,ENQUIRY,"{""product"": ""CC""}"
4765,5,2023-05-31,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.6825404629733096}"
4765,6,2023-06-30,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
4765,6,2023-06-30,ENQUIRY,"{""product"": ""CC""}"
4765,7,2023-07-30,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.5337743809454095}"
4765,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.787644352870385}"
4765,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05738173896681434}"
4765,10,2023-10-28,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7228374324430378}"
4765,12,2023-12-27,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.40893554244576985}"
4765,12,2023-12-27,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1588892448311675}"
4765,12,2023-12-27,MISC_CLEAR,{}
4765,15,2024-03-26,ENQUIRY,"{""product"": ""CC""}"
4765,15,2024-03-26,NEW_ACCOUNT,"{""product"": ""CC""}"
4765,16,2024-04-25,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.3013950426593532}"
4765,19,2024-07-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.8311064598230413}"
4765,20,2024-08-23,ENQUIRY,"{""product"": ""CC""}"
4765,22,2024-10-22,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.08768269350948822}"
5511,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
5511,2,2023-03-02,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.09005626245491663}"
5511,3,2023-04-01,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
5511,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
5511,4,2023-05-01,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.8276902875559766}"
5511,6,2023-06-30,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.11025075490463905}"
5511,7,2023-07-30,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.3733812050074704}"
5511,8,2023-08-29,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.7723662024959008}"
5511,8,2023-08-29,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.09275949606007783}"
5511,9,2023-09-28,ENQUIRY,"{""product"": ""CC""}"
5511,10,2023-10-28,PAYMENT,"{""status"": ""default"", ""paid_pct"": 0.0}"
5511,10,2023-10-28,ENQUIRY,"{""product"": ""CC""}"
5511,11,2023-11-27,ENQUIRY,"{""product"": ""CC""}"
5511,11,2023-11-27,NEW_ACCOUNT,"{""product"": ""CC""}"
5511,13,2024-01-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.05070569401659682}"
5511,15,2024-03-26,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.31376120728768003}"
5511,15,2024-03-26,INCOME_UPDATE,"{""direction"": ""down"", ""pct"": 0.16963847869916396}"
5511,16,2024-04-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.7731851178449969}"
5511,18,2024-06-24,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.3843926527103162}"
5511,18,2024-06-24,ENQUIRY,"{""product"": ""CC""}"
5511,19,2024-07-24,ENQUIRY,"{""product"": ""CC""}"
5511,19,2024-07-24,MISC_CLEAR,{}
6521,0,2023-01-01,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.4518170123649399}"
6521,0,2023-01-01,ENQUIRY,"{""product"": ""CC""}"
6521,1,2023-01-31,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.5834866825366036}"
6521,2,2023-03-02,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.6178835833580247}"
6521,2,2023-03-02,ENQUIRY,"{""product"": ""CC""}"
6521,2,2023-03-02,MISC_CLEAR,{}
6521,3,2023-04-01,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.3485514405253374}"
6521,3,2023-04-01,ENQUIRY,"{""product"": ""CC""}"
6521,5,2023-05-31,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.48317334086724334}"
6521,7,2023-07-30,MISC_CLEAR,{}
6521,8,2023-08-29,PAYMENT,"{""status"": ""substandard"", ""paid_pct"": 0.714781052730442}"
6521,11,2023-11-27,ENQUIRY,"{""product"": ""PL""}"
6521,11,2023-11-27,NEW_ACCOUNT,"{""product"": ""CC""}"
6521,13,2024-01-26,ENQUIRY,"{""product"": ""CC""}"
6521,13,2024-01-26,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.09243931034599939}"
6521,14,2024-02-25,PAYMENT,"{""status"": ""standard"", ""paid_pct"": 0.30427824457333114}"
6521,15,2024-03-26,PAYMENT,"{""status"": ""late"", ""paid_pct"": 0.8242349533388207}"
6521,16,2024-04-25,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.07588525541002869}"
6521,17,2024-05-25,MISC_CLEAR,{}
6521,18,2024-06-24,INCOME_UPDATE,"{""direction"": ""up"", ""pct"": 0.1417334594989636}"
